x,mean_S1,mean_S2,mean_S3,mean_S4,var_S1,var_S2,var_S3,var_S4,q95_S1,q95_S2,q95_S3,q95_S4
0.3956834532374103,12.27493577076106,12.417039886000014,11.179535989075712,12.030734214315888,275.69168868346486,287.6190247725621,267.911155043666,267.5620751345983,39.58845992766313,40.31514504585222,38.10488247388509,38.93853353655889
0.4172661870503598,13.418560061291217,13.565163972022765,12.226890969136104,13.390083394694557,306.3762193712271,319.4010787344105,297.6156839818711,304.01300054860315,42.21199176062196,42.96426776928644,40.605676729753895,42.07225171944877
0.4388489208633093,14.626697092113488,14.778333206359504,13.334632933043936,14.841059026889978,340.0554566722083,354.1389850689576,329.9785189118196,344.80919597378806,44.9614719741101,45.73489869853299,43.2165693100319,45.38712758791711
0.4604316546762592,15.90164115416412,16.058687484098343,14.504398652623916,16.387686240232377,376.89756025783663,391.95900767825344,365.1087407846871,390.2212088436065,47.837423914207946,48.62632285654357,45.93676064280663,48.883045088243584
0.4820143884892087,17.245895428731888,17.408487523248436,15.737869191091075,18.03433207879881,417.0068205468116,432.920935511487,403.0678137696926,440.3717863313081,50.83802071979059,51.63559482897136,48.763792051113214,52.5547182745988
0.5035971223021583,18.662063494511774,18.83000943114771,17.03670308459447,19.7853862364905,460.4003198714382,476.99722199070817,443.85472750929074,495.1799117845423,53.958731546611375,54.7572471156317,51.69333288335489,56.39097625750732
0.5251798561151082,20.152700213557207,20.3254050534084,18.4024474283765,21.64483644979325,506.9848783654991,524.0528192408042,487.3913545999937,554.3089933257949,57.19205435856087,57.98307399595046,54.71901651648625,60.374334170063705
0.5467625899280577,21.72012618914714,21.8965322507517,19.83642918936662,23.615761846113557,556.5360348392595,573.8272904944913,533.5090128939889,617.1255042346899,60.52734747173716,61.302001335135856,57.832333266207016,64.48086973287529
0.5683453237410072,23.366213028850684,23.544761801812065,21.33963058736108,25.699778224679267,608.6809917340622,625.9209116455855,581.9373104272772,682.6745758912484,63.95076650252051,64.7000486424568,61.02258549811556,68.68040722456846
0.5899280575539572,25.092149447571344,25.27076994925136,22.912553778150784,27.89647754186633,662.8875024900752,679.7864808340678,632.2963718005877,749.6784935815157,67.44530935242031,68.16038654580079,64.2769078707954,72.937000913536
0.6115107913669067,26.89820057506157,27.074327500784868,24.55508123104618,30.202908737677344,718.4605652670693,734.7284163981008,684.0934850120354,816.5626246447629,70.99096926933638,71.66349056742776,67.58035372035988,77.20970480329262
0.6330935251798562,28.783474478619635,28.95409769434318,26.26633902879665,32.613147742701464,774.5484833029182,789.9104203899664,736.7250578251617,881.5110040983893,74.56499432593117,75.18739030189774,70.91604703009642,81.45361062815479
0.6546762589928057,30.745710703643685,30.90745560173512,28.04457075756214,35.11800073244076,830.1593487217563,844.3725129105877,789.4845301471122,942.5507501494257,78.14225015142183,78.70801134378559,74.26539805101655,85.62112829572243
0.6762589928057556,32.78110545972417,32.930341590760165,29.88702965128753,37.70487661575473,884.1883143692434,897.0576162591841,841.5765595050202,997.6609853819722,81.69568082730792,82.19960519432703,77.60837927003335,89.66347136165072
0.6978417266187051,34.88418689625442,35.017160264383904,31.789896191086616,40.35785300924933,935.4551747350312,946.8471237556464,892.1373963091057,1044.8984570724176,85.19686014278707,85.6352596761642,80.9238569295346,93.53229562315352
0.7194244604316546,37.04775175550851,37.16073438376328,33.74822745028486,43.05794564496157,982.7508475453992,992.6040847017132,940.26092005272,1082.529134372637,88.61662184424556,88.98747910408073,84.18997163291262,97.18142392232946
0.7410071942446046,39.26287167770575,39.35232066060776,35.75594316504464,45.783575694290704,1024.8904220088828,1033.2218516252012,985.0293517438398,1109.153259920634,91.9257533327822,92.22881979816492,87.38455976042346,100.56857774938544
0.7625899280575541,41.5189737489281,41.58169113287349,37.80585187295319,48.51121444874819,1060.7696236790407,1067.675357196573,1025.5472328335316,1123.81107724993,95.09573289798522,95.33256283238973,90.48560558088502,103.6570290706689
0.7841726618705036,43.80399577439163,43.83728032272891,39.88971859287376,51.21617175152199,1089.420947815127,1095.071704653451,1060.9769095788458,1126.0579436250332,98.09948656609023,98.27340260917448,93.4717122263986,106.4170861180244
0.8057553956834536,46.10461251255021,46.106394755430166,41.99837353598669,53.87348489879383,1110.065427616982,1114.6965429805762,1090.5735257099063,1116.0006748793066,100.91213753208784,101.02812736392508,96.32257831534034,108.82733577605516
0.8273381294964031,48.40652502212742,48.375477943473015,44.1218593523999,56.4588594245041,1122.156095535889,1126.0528066255995,1113.7174354806718,1094.291356192086,103.51171940906796,103.57626639843114,99.01946607023947,110.8755826549568
0.8489208633093526,50.69480164904266,50.6304208560489,46.249612558210536,58.94961271893828,1125.4096863741086,1128.8888434055175,1129.9420250865385,1062.0798518893137,105.8798244955587,105.90067897446568,101.54564648863632,112.55944979394512
0.8705035971223025,52.95425627496393,52.85690541593861,48.37067315673311,61.32557565504988,1119.823990715399,1123.213706433113,1138.955173898879,1020.9310979635528,108.0021600904194,107.9880614889856,103.88680751828348,113.88663609304734
0.892086330935252,55.16984747066645,55.0407668657083,50.47391515928052,63.56991549021084,1105.679416805006,1109.298378826981,1140.652983331267,972.7172275199176,109.86898954675176,109.8293527715818,106.03141230610125,114.8748580942094
0.9136690647482016,57.32708127986635,57.168360034124525,52.54828979227569,65.66985384170933,1083.5246374660624,1087.6628330265105,1135.1249179046963,919.4970890988272,111.47544004630636,111.42002192332902,107.97099638418668,115.55153495340257
0.935251798561151,59.41240055347245,59.22691465433308,54.583072688640414,67.61726458667505,1054.147540034414,1059.0499787737713,1122.6500940080775,863.3964555337997,112.8216656394257,112.76022875696728,109.70039501690856,115.95330076658796
0.956834532374101,61.41354502319744,61.20486590930027,56.5681063129432,69.4091459575523,1018.5339112322314,1024.3886009974417,1103.6850625862887,806.5011620475495,113.91286146772076,113.8548532218733,111.2178947067244,116.12544190478808
0.9784172661870504,63.31986852545451,63.09214820684384,58.49402924363841,71.0479668048884,977.81724188265,984.7482196191802,1078.8440057962491,750.7727824690868,114.75913273058772,114.71339674845694,112.52530584140902,116.1213505105845
1.0,65.12260276890024,64.88044265582687,60.35248468818729,72.54188738805746,933.2236316202684,941.2893349529002,1048.872752581674,697.9926534326307,115.37522934458518,115.34976474970804,113.6279564393114,116.00204811032164
